date,year,month,month_name,category,turnover_m,r12m_turnover,r12m_prior,yoy_growth_pct
2004-04-01,2004,4,Apr,"Cafes, restaurants and takeaway food services",1873.7,21530.800000000003,18548.8,16.1
2004-05-01,2004,5,May,"Cafes, restaurants and takeaway food services",1846.2,21719.6,18724.3,16.0
2004-06-01,2004,6,Jun,"Cafes, restaurants and takeaway food services",1758.5,21923.899999999998,18853.600000000002,16.3
2004-07-01,2004,7,Jul,"Cafes, restaurants and takeaway food services",1878.2,22102.7,19025.7,16.2
2004-08-01,2004,8,Aug,"Cafes, restaurants and takeaway food services",1850.1,22215.0,19211.899999999998,15.6
2004-09-01,2004,9,Sep,"Cafes, restaurants and takeaway food services",1921.5,22427.1,19426.2,15.4
2004-10-01,2004,10,Oct,"Cafes, restaurants and takeaway food services",1914.5,22463.199999999997,19748.0,13.7
2004-11-01,2004,11,Nov,"Cafes, restaurants and takeaway food services",1839.9,22464.7,20014.5,12.2
2004-12-01,2004,12,Dec,"Cafes, restaurants and takeaway food services",2041.9,22458.300000000003,20328.800000000003,10.5
2005-01-01,2005,1,Jan,"Cafes, restaurants and takeaway food services",1798.7,22361.800000000003,20603.6,8.5
2005-02-01,2005,2,Feb,"Cafes, restaurants and takeaway food services",1661.2,22257.199999999997,20947.6,6.3
2005-03-01,2005,3,Mar,"Cafes, restaurants and takeaway food services",1780.3,22164.7,21246.2,4.3
2005-04-01,2005,4,Apr,"Cafes, restaurants and takeaway food services",1809.0,22100.0,21530.800000000003,2.6
2005-05-01,2005,5,May,"Cafes, restaurants and takeaway food services",1788.9,22042.7,21719.6,1.5
2005-06-01,2005,6,Jun,"Cafes, restaurants and takeaway food services",1768.9,22053.100000000002,21923.899999999998,0.6
2005-07-01,2005,7,Jul,"Cafes, restaurants and takeaway food services",1869.0,22043.9,22102.7,-0.3
2005-08-01,2005,8,Aug,"Cafes, restaurants and takeaway food services",1813.4,22007.2,22215.0,-0.9
2005-09-01,2005,9,Sep,"Cafes, restaurants and takeaway food services",1845.8,21931.5,22427.1,-2.2
2005-10-01,2005,10,Oct,"Cafes, restaurants and takeaway food services",1978.1,21995.1,22463.199999999997,-2.1
2005-11-01,2005,11,Nov,"Cafes, restaurants and takeaway food services",1965.0,22120.2,22464.7,-1.5
2005-12-01,2005,12,Dec,"Cafes, restaurants and takeaway food services",2152.8,22231.1,22458.300000000003,-1.0
2006-01-01,2006,1,Jan,"Cafes, restaurants and takeaway food services",1913.8,22346.199999999997,22361.800000000003,-0.1
2006-02-01,2006,2,Feb,"Cafes, restaurants and takeaway food services",1750.1,22435.100000000002,22257.199999999997,0.8
2006-03-01,2006,3,Mar,"Cafes, restaurants and takeaway food services",1983.8,22638.6,22164.7,2.1
2006-04-01,2006,4,Apr,"Cafes, restaurants and takeaway food services",1966.5,22796.1,22100.0,3.1
2006-05-01,2006,5,May,"Cafes, restaurants and takeaway food services",2005.1,23012.3,22042.7,4.4
2006-06-01,2006,6,Jun,"Cafes, restaurants and takeaway food services",1943.6,23187.0,22053.100000000002,5.1
2006-07-01,2006,7,Jul,"Cafes, restaurants and takeaway food services",2019.2,23337.2,22043.9,5.9
2006-08-01,2006,8,Aug,"Cafes, restaurants and takeaway food services",2043.2,23567.0,22007.2,7.1
2006-09-01,2006,9,Sep,"Cafes, restaurants and takeaway food services",2038.7,23759.899999999998,21931.5,8.3
2006-10-01,2006,10,Oct,"Cafes, restaurants and takeaway food services",2113.3,23895.1,21995.1,8.6
2006-11-01,2006,11,Nov,"Cafes, restaurants and takeaway food services",2109.4,24039.5,22120.2,8.7
2006-12-01,2006,12,Dec,"Cafes, restaurants and takeaway food services",2297.3,24184.0,22231.1,8.8
2007-01-01,2007,1,Jan,"Cafes, restaurants and takeaway food services",2097.1,24367.300000000003,22346.199999999997,9.0
2007-02-01,2007,2,Feb,"Cafes, restaurants and takeaway food services",1939.0,24556.2,22435.100000000002,9.5
2007-03-01,2007,3,Mar,"Cafes, restaurants and takeaway food services",2191.9,24764.3,22638.6,9.4
2007-04-01,2007,4,Apr,"Cafes, restaurants and takeaway food services",2134.0,24931.8,22796.1,9.4
2007-05-01,2007,5,May,"Cafes, restaurants and takeaway food services",2145.5,25072.2,23012.3,9.0
2007-06-01,2007,6,Jun,"Cafes, restaurants and takeaway food services",2133.8,25262.4,23187.0,9.0
2007-07-01,2007,7,Jul,"Cafes, restaurants and takeaway food services",2178.4,25421.6,23337.2,8.9
2007-08-01,2007,8,Aug,"Cafes, restaurants and takeaway food services",2257.9,25636.300000000003,23567.0,8.8
2007-09-01,2007,9,Sep,"Cafes, restaurants and takeaway food services",2179.5,25777.100000000002,23759.899999999998,8.5
2007-10-01,2007,10,Oct,"Cafes, restaurants and takeaway food services",2257.3,25921.100000000002,23895.1,8.5
2007-11-01,2007,11,Nov,"Cafes, restaurants and takeaway food services",2284.6,26096.300000000003,24039.5,8.6
2007-12-01,2007,12,Dec,"Cafes, restaurants and takeaway food services",2461.1,26260.100000000002,24184.0,8.6
2008-01-01,2008,1,Jan,"Cafes, restaurants and takeaway food services",2163.5,26326.5,24367.300000000003,8.0
2008-02-01,2008,2,Feb,"Cafes, restaurants and takeaway food services",2086.7,26474.2,24556.2,7.8
2008-03-01,2008,3,Mar,"Cafes, restaurants and takeaway food services",2159.4,26441.7,24764.3,6.8
2008-04-01,2008,4,Apr,"Cafes, restaurants and takeaway food services",2148.2,26455.9,24931.8,6.1
2008-05-01,2008,5,May,"Cafes, restaurants and takeaway food services",2176.7,26487.100000000002,25072.2,5.6
2008-06-01,2008,6,Jun,"Cafes, restaurants and takeaway food services",2089.9,26443.199999999997,25262.4,4.7
2008-07-01,2008,7,Jul,"Cafes, restaurants and takeaway food services",2172.6,26437.4,25421.6,4.0
2008-08-01,2008,8,Aug,"Cafes, restaurants and takeaway food services",2204.0,26383.5,25636.300000000003,2.9
2008-09-01,2008,9,Sep,"Cafes, restaurants and takeaway food services",2124.2,26328.199999999997,25777.100000000002,2.1
2008-10-01,2008,10,Oct,"Cafes, restaurants and takeaway food services",2302.4,26373.3,25921.100000000002,1.7
2008-11-01,2008,11,Nov,"Cafes, restaurants and takeaway food services",2242.8,26331.499999999996,26096.300000000003,0.9
2008-12-01,2008,12,Dec,"Cafes, restaurants and takeaway food services",2479.4,26349.8,26260.100000000002,0.3
2009-01-01,2009,1,Jan,"Cafes, restaurants and takeaway food services",2318.3,26504.6,26326.5,0.7
2009-02-01,2009,2,Feb,"Cafes, restaurants and takeaway food services",2069.5,26487.399999999998,26474.2,0.0
2009-03-01,2009,3,Mar,"Cafes, restaurants and takeaway food services",2303.2,26631.2,26441.7,0.7
2009-04-01,2009,4,Apr,"Cafes, restaurants and takeaway food services",2326.9,26809.9,26455.9,1.3
2009-05-01,2009,5,May,"Cafes, restaurants and takeaway food services",2401.7,27034.899999999998,26487.100000000002,2.1
2009-06-01,2009,6,Jun,"Cafes, restaurants and takeaway food services",2263.0,27208.0,26443.199999999997,2.9
2009-07-01,2009,7,Jul,"Cafes, restaurants and takeaway food services",2415.1,27450.5,26437.4,3.8
2009-08-01,2009,8,Aug,"Cafes, restaurants and takeaway food services",2446.1,27692.6,26383.5,5.0
2009-09-01,2009,9,Sep,"Cafes, restaurants and takeaway food services",2430.7,27999.100000000002,26328.199999999997,6.3
2009-10-01,2009,10,Oct,"Cafes, restaurants and takeaway food services",2602.0,28298.7,26373.3,7.3
2009-11-01,2009,11,Nov,"Cafes, restaurants and takeaway food services",2569.9,28625.800000000003,26331.499999999996,8.7
2009-12-01,2009,12,Dec,"Cafes, restaurants and takeaway food services",2897.1,29043.5,26349.8,10.2
2010-01-01,2010,1,Jan,"Cafes, restaurants and takeaway food services",2521.3,29246.5,26504.6,10.3
2010-02-01,2010,2,Feb,"Cafes, restaurants and takeaway food services",2323.9,29500.9,26487.399999999998,11.4
2010-03-01,2010,3,Mar,"Cafes, restaurants and takeaway food services",2607.5,29805.2,26631.2,11.9
2010-04-01,2010,4,Apr,"Cafes, restaurants and takeaway food services",2535.8,30014.1,26809.9,12.0
2010-05-01,2010,5,May,"Cafes, restaurants and takeaway food services",2571.4,30183.800000000003,27034.899999999998,11.6
2010-06-01,2010,6,Jun,"Cafes, restaurants and takeaway food services",2504.9,30425.7,27208.0,11.8
2010-07-01,2010,7,Jul,"Cafes, restaurants and takeaway food services",2781.3,30791.9,27450.5,12.2
2010-08-01,2010,8,Aug,"Cafes, restaurants and takeaway food services",2800.0,31145.800000000003,27692.6,12.5
2010-09-01,2010,9,Sep,"Cafes, restaurants and takeaway food services",2742.8,31457.9,27999.100000000002,12.4
2010-10-01,2010,10,Oct,"Cafes, restaurants and takeaway food services",2730.2,31586.1,28298.7,11.6
2010-11-01,2010,11,Nov,"Cafes, restaurants and takeaway food services",2684.4,31700.6,28625.800000000003,10.7
2010-12-01,2010,12,Dec,"Cafes, restaurants and takeaway food services",3021.1,31824.6,29043.5,9.6
2011-01-01,2011,1,Jan,"Cafes, restaurants and takeaway food services",2598.2,31901.5,29246.5,9.1
2011-02-01,2011,2,Feb,"Cafes, restaurants and takeaway food services",2391.3,31968.9,29500.9,8.4
2011-03-01,2011,3,Mar,"Cafes, restaurants and takeaway food services",2648.9,32010.3,29805.2,7.4
2011-04-01,2011,4,Apr,"Cafes, restaurants and takeaway food services",2598.9,32073.4,30014.1,6.9
2011-05-01,2011,5,May,"Cafes, restaurants and takeaway food services",2604.1,32106.1,30183.800000000003,6.4
2011-06-01,2011,6,Jun,"Cafes, restaurants and takeaway food services",2519.5,32120.7,30425.7,5.6
2011-07-01,2011,7,Jul,"Cafes, restaurants and takeaway food services",2701.9,32041.300000000003,30791.9,4.1
2011-08-01,2011,8,Aug,"Cafes, restaurants and takeaway food services",2739.6,31980.9,31145.800000000003,2.7
2011-09-01,2011,9,Sep,"Cafes, restaurants and takeaway food services",2744.3,31982.399999999998,31457.9,1.7
2011-10-01,2011,10,Oct,"Cafes, restaurants and takeaway food services",2814.4,32066.6,31586.1,1.5
2011-11-01,2011,11,Nov,"Cafes, restaurants and takeaway food services",2784.2,32166.4,31700.6,1.5
2011-12-01,2011,12,Dec,"Cafes, restaurants and takeaway food services",3046.6,32191.9,31824.6,1.2
2012-01-01,2012,1,Jan,"Cafes, restaurants and takeaway food services",2729.5,32323.2,31901.5,1.3
2012-02-01,2012,2,Feb,"Cafes, restaurants and takeaway food services",2556.0,32487.9,31968.9,1.6
2012-03-01,2012,3,Mar,"Cafes, restaurants and takeaway food services",2839.3,32678.3,32010.3,2.1
2012-04-01,2012,4,Apr,"Cafes, restaurants and takeaway food services",2737.4,32816.8,32073.4,2.3
2012-05-01,2012,5,May,"Cafes, restaurants and takeaway food services",2836.7,33049.4,32106.1,2.9
2012-06-01,2012,6,Jun,"Cafes, restaurants and takeaway food services",2784.8,33314.7,32120.7,3.7
2012-07-01,2012,7,Jul,"Cafes, restaurants and takeaway food services",2932.2,33545.0,32041.300000000003,4.7
2012-08-01,2012,8,Aug,"Cafes, restaurants and takeaway food services",2962.7,33768.1,31980.9,5.6
2012-09-01,2012,9,Sep,"Cafes, restaurants and takeaway food services",2885.9,33909.700000000004,31982.399999999998,6.0
2012-10-01,2012,10,Oct,"Cafes, restaurants and takeaway food services",2966.7,34062.0,32066.6,6.2
2012-11-01,2012,11,Nov,"Cafes, restaurants and takeaway food services",2973.1,34250.9,32166.4,6.5
2012-12-01,2012,12,Dec,"Cafes, restaurants and takeaway food services",3177.5,34381.8,32191.9,6.8
2013-01-01,2013,1,Jan,"Cafes, restaurants and takeaway food services",2849.6,34501.9,32323.2,6.7
2013-02-01,2013,2,Feb,"Cafes, restaurants and takeaway food services",2607.7,34553.6,32487.9,6.4
2013-03-01,2013,3,Mar,"Cafes, restaurants and takeaway food services",2924.0,34638.3,32678.3,6.0
2013-04-01,2013,4,Apr,"Cafes, restaurants and takeaway food services",2853.5,34754.4,32816.8,5.9
2013-05-01,2013,5,May,"Cafes, restaurants and takeaway food services",2901.5,34819.2,33049.4,5.4
2013-06-01,2013,6,Jun,"Cafes, restaurants and takeaway food services",2813.0,34847.4,33314.7,4.6
2013-07-01,2013,7,Jul,"Cafes, restaurants and takeaway food services",2968.4,34883.6,33545.0,4.0
2013-08-01,2013,8,Aug,"Cafes, restaurants and takeaway food services",3065.1,34986.0,33768.1,3.6
2013-09-01,2013,9,Sep,"Cafes, restaurants and takeaway food services",2988.7,35088.8,33909.700000000004,3.5
2013-10-01,2013,10,Oct,"Cafes, restaurants and takeaway food services",3175.4,35297.5,34062.0,3.6
2013-11-01,2013,11,Nov,"Cafes, restaurants and takeaway food services",3210.8,35535.2,34250.9,3.7
2013-12-01,2013,12,Dec,"Cafes, restaurants and takeaway food services",3536.8,35894.5,34381.8,4.4
2014-01-01,2014,1,Jan,"Cafes, restaurants and takeaway food services",3209.1,36254.0,34501.9,5.1
2014-02-01,2014,2,Feb,"Cafes, restaurants and takeaway food services",2879.9,36526.2,34553.6,5.7
2014-03-01,2014,3,Mar,"Cafes, restaurants and takeaway food services",3232.0,36834.2,34638.3,6.3
2014-04-01,2014,4,Apr,"Cafes, restaurants and takeaway food services",3182.1,37162.799999999996,34754.4,6.9
2014-05-01,2014,5,May,"Cafes, restaurants and takeaway food services",3228.3,37489.6,34819.2,7.7
2014-06-01,2014,6,Jun,"Cafes, restaurants and takeaway food services",3067.5,37744.1,34847.4,8.3
2014-07-01,2014,7,Jul,"Cafes, restaurants and takeaway food services",3315.8,38091.5,34883.6,9.2
2014-08-01,2014,8,Aug,"Cafes, restaurants and takeaway food services",3350.7,38377.1,34986.0,9.7
2014-09-01,2014,9,Sep,"Cafes, restaurants and takeaway food services",3360.4,38748.8,35088.8,10.4
2014-10-01,2014,10,Oct,"Cafes, restaurants and takeaway food services",3401.6,38975.0,35297.5,10.4
2014-11-01,2014,11,Nov,"Cafes, restaurants and takeaway food services",3374.9,39139.1,35535.2,10.1
2014-12-01,2014,12,Dec,"Cafes, restaurants and takeaway food services",3692.7,39295.0,35894.5,9.5
2015-01-01,2015,1,Jan,"Cafes, restaurants and takeaway food services",3391.3,39477.200000000004,36254.0,8.9
2015-02-01,2015,2,Feb,"Cafes, restaurants and takeaway food services",3027.5,39624.8,36526.2,8.5
2015-03-01,2015,3,Mar,"Cafes, restaurants and takeaway food services",3361.9,39754.700000000004,36834.2,7.9
2015-04-01,2015,4,Apr,"Cafes, restaurants and takeaway food services",3266.5,39839.100000000006,37162.799999999996,7.2
2015-05-01,2015,5,May,"Cafes, restaurants and takeaway food services",3314.0,39924.8,37489.6,6.5
2015-06-01,2015,6,Jun,"Cafes, restaurants and takeaway food services",3257.5,40114.8,37744.1,6.3
2015-07-01,2015,7,Jul,"Cafes, restaurants and takeaway food services",3445.3,40244.299999999996,38091.5,5.7
2015-08-01,2015,8,Aug,"Cafes, restaurants and takeaway food services",3421.1,40314.7,38377.1,5.0
2015-09-01,2015,9,Sep,"Cafes, restaurants and takeaway food services",3444.4,40398.7,38748.8,4.3
2015-10-01,2015,10,Oct,"Cafes, restaurants and takeaway food services",3525.8,40522.9,38975.0,4.0
2015-11-01,2015,11,Nov,"Cafes, restaurants and takeaway food services",3491.3,40639.299999999996,39139.1,3.8
2015-12-01,2015,12,Dec,"Cafes, restaurants and takeaway food services",3819.9,40766.5,39295.0,3.7
2016-01-01,2016,1,Jan,"Cafes, restaurants and takeaway food services",3431.8,40807.0,39477.200000000004,3.4
2016-02-01,2016,2,Feb,"Cafes, restaurants and takeaway food services",3186.9,40966.4,39624.8,3.4
2016-03-01,2016,3,Mar,"Cafes, restaurants and takeaway food services",3435.2,41039.7,39754.700000000004,3.2
2016-04-01,2016,4,Apr,"Cafes, restaurants and takeaway food services",3451.7,41224.899999999994,39839.100000000006,3.5
2016-05-01,2016,5,May,"Cafes, restaurants and takeaway food services",3431.0,41341.899999999994,39924.8,3.5
2016-06-01,2016,6,Jun,"Cafes, restaurants and takeaway food services",3313.9,41398.299999999996,40114.8,3.2
2016-07-01,2016,7,Jul,"Cafes, restaurants and takeaway food services",3573.0,41526.0,40244.299999999996,3.2
2016-08-01,2016,8,Aug,"Cafes, restaurants and takeaway food services",3647.5,41752.4,40314.7,3.6
2016-09-01,2016,9,Sep,"Cafes, restaurants and takeaway food services",3696.3,42004.3,40398.7,4.0
2016-10-01,2016,10,Oct,"Cafes, restaurants and takeaway food services",3716.6,42195.1,40522.9,4.1
2016-11-01,2016,11,Nov,"Cafes, restaurants and takeaway food services",3678.5,42382.3,40639.299999999996,4.3
2016-12-01,2016,12,Dec,"Cafes, restaurants and takeaway food services",4047.3,42609.700000000004,40766.5,4.5
2017-01-01,2017,1,Jan,"Cafes, restaurants and takeaway food services",3621.4,42799.3,40807.0,4.9
2017-02-01,2017,2,Feb,"Cafes, restaurants and takeaway food services",3260.6,42873.0,40966.4,4.7
2017-03-01,2017,3,Mar,"Cafes, restaurants and takeaway food services",3619.0,43056.8,41039.7,4.9
2017-04-01,2017,4,Apr,"Cafes, restaurants and takeaway food services",3567.0,43172.100000000006,41224.899999999994,4.7
2017-05-01,2017,5,May,"Cafes, restaurants and takeaway food services",3598.6,43339.700000000004,41341.899999999994,4.8
2017-06-01,2017,6,Jun,"Cafes, restaurants and takeaway food services",3544.2,43570.0,41398.299999999996,5.2
2017-07-01,2017,7,Jul,"Cafes, restaurants and takeaway food services",3698.1,43695.1,41526.0,5.2
2017-08-01,2017,8,Aug,"Cafes, restaurants and takeaway food services",3711.2,43758.8,41752.4,4.8
2017-09-01,2017,9,Sep,"Cafes, restaurants and takeaway food services",3729.7,43792.2,42004.3,4.3
2017-10-01,2017,10,Oct,"Cafes, restaurants and takeaway food services",3871.1,43946.7,42195.1,4.2
2017-11-01,2017,11,Nov,"Cafes, restaurants and takeaway food services",3828.1,44096.3,42382.3,4.0
2017-12-01,2017,12,Dec,"Cafes, restaurants and takeaway food services",4174.9,44223.899999999994,42609.700000000004,3.8
2018-01-01,2018,1,Jan,"Cafes, restaurants and takeaway food services",3698.8,44301.3,42799.3,3.5
2018-02-01,2018,2,Feb,"Cafes, restaurants and takeaway food services",3377.8,44418.5,42873.0,3.6
2018-03-01,2018,3,Mar,"Cafes, restaurants and takeaway food services",3749.1,44548.6,43056.8,3.5
2018-04-01,2018,4,Apr,"Cafes, restaurants and takeaway food services",3679.3,44660.899999999994,43172.100000000006,3.4
2018-05-01,2018,5,May,"Cafes, restaurants and takeaway food services",3666.6,44728.899999999994,43339.700000000004,3.2
2018-06-01,2018,6,Jun,"Cafes, restaurants and takeaway food services",3601.3,44786.0,43570.0,2.8
2018-07-01,2018,7,Jul,"Cafes, restaurants and takeaway food services",3844.0,44931.9,43695.1,2.8
2018-08-01,2018,8,Aug,"Cafes, restaurants and takeaway food services",3908.3,45129.0,43758.8,3.1
2018-09-01,2018,9,Sep,"Cafes, restaurants and takeaway food services",3863.4,45262.700000000004,43792.2,3.4
2018-10-01,2018,10,Oct,"Cafes, restaurants and takeaway food services",3929.1,45320.700000000004,43946.7,3.1
2018-11-01,2018,11,Nov,"Cafes, restaurants and takeaway food services",3934.2,45426.799999999996,44096.3,3.0
2018-12-01,2018,12,Dec,"Cafes, restaurants and takeaway food services",4278.9,45530.8,44223.899999999994,3.0
2019-01-01,2019,1,Jan,"Cafes, restaurants and takeaway food services",3826.7,45658.7,44301.3,3.1
2019-02-01,2019,2,Feb,"Cafes, restaurants and takeaway food services",3456.0,45736.899999999994,44418.5,3.0
2019-03-01,2019,3,Mar,"Cafes, restaurants and takeaway food services",3897.1,45884.899999999994,44548.6,3.0
2019-04-01,2019,4,Apr,"Cafes, restaurants and takeaway food services",3808.2,46013.8,44660.899999999994,3.0
2019-05-01,2019,5,May,"Cafes, restaurants and takeaway food services",3829.0,46176.2,44728.899999999994,3.2
