date,year,month,month_name,category,turnover_m
2012-06-01,2012,6,Jun,"Cafes, restaurants and takeaway food services",2784.8
2012-07-01,2012,7,Jul,"Cafes, restaurants and takeaway food services",2932.2
2012-08-01,2012,8,Aug,"Cafes, restaurants and takeaway food services",2962.7
2012-09-01,2012,9,Sep,"Cafes, restaurants and takeaway food services",2885.9
2012-10-01,2012,10,Oct,"Cafes, restaurants and takeaway food services",2966.7
2012-11-01,2012,11,Nov,"Cafes, restaurants and takeaway food services",2973.1
2012-12-01,2012,12,Dec,"Cafes, restaurants and takeaway food services",3177.5
2013-01-01,2013,1,Jan,"Cafes, restaurants and takeaway food services",2849.6
2013-02-01,2013,2,Feb,"Cafes, restaurants and takeaway food services",2607.7
2013-03-01,2013,3,Mar,"Cafes, restaurants and takeaway food services",2924.0
2013-04-01,2013,4,Apr,"Cafes, restaurants and takeaway food services",2853.5
2013-05-01,2013,5,May,"Cafes, restaurants and takeaway food services",2901.5
2013-06-01,2013,6,Jun,"Cafes, restaurants and takeaway food services",2813.0
2013-07-01,2013,7,Jul,"Cafes, restaurants and takeaway food services",2968.4
2013-08-01,2013,8,Aug,"Cafes, restaurants and takeaway food services",3065.1
2013-09-01,2013,9,Sep,"Cafes, restaurants and takeaway food services",2988.7
2013-10-01,2013,10,Oct,"Cafes, restaurants and takeaway food services",3175.4
2013-11-01,2013,11,Nov,"Cafes, restaurants and takeaway food services",3210.8
2013-12-01,2013,12,Dec,"Cafes, restaurants and takeaway food services",3536.8
2014-01-01,2014,1,Jan,"Cafes, restaurants and takeaway food services",3209.1
2014-02-01,2014,2,Feb,"Cafes, restaurants and takeaway food services",2879.9
2014-03-01,2014,3,Mar,"Cafes, restaurants and takeaway food services",3232.0
2014-04-01,2014,4,Apr,"Cafes, restaurants and takeaway food services",3182.1
2014-05-01,2014,5,May,"Cafes, restaurants and takeaway food services",3228.3
2014-06-01,2014,6,Jun,"Cafes, restaurants and takeaway food services",3067.5
2014-07-01,2014,7,Jul,"Cafes, restaurants and takeaway food services",3315.8
2014-08-01,2014,8,Aug,"Cafes, restaurants and takeaway food services",3350.7
2014-09-01,2014,9,Sep,"Cafes, restaurants and takeaway food services",3360.4
2014-10-01,2014,10,Oct,"Cafes, restaurants and takeaway food services",3401.6
2014-11-01,2014,11,Nov,"Cafes, restaurants and takeaway food services",3374.9
2014-12-01,2014,12,Dec,"Cafes, restaurants and takeaway food services",3692.7
2015-01-01,2015,1,Jan,"Cafes, restaurants and takeaway food services",3391.3
2015-02-01,2015,2,Feb,"Cafes, restaurants and takeaway food services",3027.5
2015-03-01,2015,3,Mar,"Cafes, restaurants and takeaway food services",3361.9
2015-04-01,2015,4,Apr,"Cafes, restaurants and takeaway food services",3266.5
2015-05-01,2015,5,May,"Cafes, restaurants and takeaway food services",3314.0
2015-06-01,2015,6,Jun,"Cafes, restaurants and takeaway food services",3257.5
2015-07-01,2015,7,Jul,"Cafes, restaurants and takeaway food services",3445.3
2015-08-01,2015,8,Aug,"Cafes, restaurants and takeaway food services",3421.1
2015-09-01,2015,9,Sep,"Cafes, restaurants and takeaway food services",3444.4
2015-10-01,2015,10,Oct,"Cafes, restaurants and takeaway food services",3525.8
2015-11-01,2015,11,Nov,"Cafes, restaurants and takeaway food services",3491.3
2015-12-01,2015,12,Dec,"Cafes, restaurants and takeaway food services",3819.9
2016-01-01,2016,1,Jan,"Cafes, restaurants and takeaway food services",3431.8
2016-02-01,2016,2,Feb,"Cafes, restaurants and takeaway food services",3186.9
2016-03-01,2016,3,Mar,"Cafes, restaurants and takeaway food services",3435.2
2016-04-01,2016,4,Apr,"Cafes, restaurants and takeaway food services",3451.7
2016-05-01,2016,5,May,"Cafes, restaurants and takeaway food services",3431.0
2016-06-01,2016,6,Jun,"Cafes, restaurants and takeaway food services",3313.9
2016-07-01,2016,7,Jul,"Cafes, restaurants and takeaway food services",3573.0
2016-08-01,2016,8,Aug,"Cafes, restaurants and takeaway food services",3647.5
2016-09-01,2016,9,Sep,"Cafes, restaurants and takeaway food services",3696.3
2016-10-01,2016,10,Oct,"Cafes, restaurants and takeaway food services",3716.6
2016-11-01,2016,11,Nov,"Cafes, restaurants and takeaway food services",3678.5
2016-12-01,2016,12,Dec,"Cafes, restaurants and takeaway food services",4047.3
2017-01-01,2017,1,Jan,"Cafes, restaurants and takeaway food services",3621.4
2017-02-01,2017,2,Feb,"Cafes, restaurants and takeaway food services",3260.6
2017-03-01,2017,3,Mar,"Cafes, restaurants and takeaway food services",3619.0
2017-04-01,2017,4,Apr,"Cafes, restaurants and takeaway food services",3567.0
2017-05-01,2017,5,May,"Cafes, restaurants and takeaway food services",3598.6
2017-06-01,2017,6,Jun,"Cafes, restaurants and takeaway food services",3544.2
2017-07-01,2017,7,Jul,"Cafes, restaurants and takeaway food services",3698.1
2017-08-01,2017,8,Aug,"Cafes, restaurants and takeaway food services",3711.2
2017-09-01,2017,9,Sep,"Cafes, restaurants and takeaway food services",3729.7
2017-10-01,2017,10,Oct,"Cafes, restaurants and takeaway food services",3871.1
2017-11-01,2017,11,Nov,"Cafes, restaurants and takeaway food services",3828.1
2017-12-01,2017,12,Dec,"Cafes, restaurants and takeaway food services",4174.9
2018-01-01,2018,1,Jan,"Cafes, restaurants and takeaway food services",3698.8
2018-02-01,2018,2,Feb,"Cafes, restaurants and takeaway food services",3377.8
2018-03-01,2018,3,Mar,"Cafes, restaurants and takeaway food services",3749.1
2018-04-01,2018,4,Apr,"Cafes, restaurants and takeaway food services",3679.3
2018-05-01,2018,5,May,"Cafes, restaurants and takeaway food services",3666.6
2018-06-01,2018,6,Jun,"Cafes, restaurants and takeaway food services",3601.3
2018-07-01,2018,7,Jul,"Cafes, restaurants and takeaway food services",3844.0
2018-08-01,2018,8,Aug,"Cafes, restaurants and takeaway food services",3908.3
2018-09-01,2018,9,Sep,"Cafes, restaurants and takeaway food services",3863.4
2018-10-01,2018,10,Oct,"Cafes, restaurants and takeaway food services",3929.1
2018-11-01,2018,11,Nov,"Cafes, restaurants and takeaway food services",3934.2
2018-12-01,2018,12,Dec,"Cafes, restaurants and takeaway food services",4278.9
2019-01-01,2019,1,Jan,"Cafes, restaurants and takeaway food services",3826.7
2019-02-01,2019,2,Feb,"Cafes, restaurants and takeaway food services",3456.0
2019-03-01,2019,3,Mar,"Cafes, restaurants and takeaway food services",3897.1
2019-04-01,2019,4,Apr,"Cafes, restaurants and takeaway food services",3808.2
2019-05-01,2019,5,May,"Cafes, restaurants and takeaway food services",3829.0
2019-06-01,2019,6,Jun,"Cafes, restaurants and takeaway food services",3706.0
2019-07-01,2019,7,Jul,"Cafes, restaurants and takeaway food services",3903.5
2019-08-01,2019,8,Aug,"Cafes, restaurants and takeaway food services",3948.4
2019-09-01,2019,9,Sep,"Cafes, restaurants and takeaway food services",3926.6
2019-10-01,2019,10,Oct,"Cafes, restaurants and takeaway food services",4043.2
2019-11-01,2019,11,Nov,"Cafes, restaurants and takeaway food services",4067.3
2019-12-01,2019,12,Dec,"Cafes, restaurants and takeaway food services",4389.3
2020-01-01,2020,1,Jan,"Cafes, restaurants and takeaway food services",3890.1
2020-02-01,2020,2,Feb,"Cafes, restaurants and takeaway food services",3621.3
2020-03-01,2020,3,Mar,"Cafes, restaurants and takeaway food services",3007.1
2020-04-01,2020,4,Apr,"Cafes, restaurants and takeaway food services",1907.9
2020-05-01,2020,5,May,"Cafes, restaurants and takeaway food services",2499.1
2020-06-01,2020,6,Jun,"Cafes, restaurants and takeaway food services",3111.8
2020-07-01,2020,7,Jul,"Cafes, restaurants and takeaway food services",3458.0
2020-08-01,2020,8,Aug,"Cafes, restaurants and takeaway food services",3229.6
2020-09-01,2020,9,Sep,"Cafes, restaurants and takeaway food services",3342.5
2020-10-01,2020,10,Oct,"Cafes, restaurants and takeaway food services",3615.8
2020-11-01,2020,11,Nov,"Cafes, restaurants and takeaway food services",3805.6
2020-12-01,2020,12,Dec,"Cafes, restaurants and takeaway food services",4260.1
2021-01-01,2021,1,Jan,"Cafes, restaurants and takeaway food services",3783.9
2021-02-01,2021,2,Feb,"Cafes, restaurants and takeaway food services",3440.4
2021-03-01,2021,3,Mar,"Cafes, restaurants and takeaway food services",4044.9
2021-04-01,2021,4,Apr,"Cafes, restaurants and takeaway food services",4017.5
2021-05-01,2021,5,May,"Cafes, restaurants and takeaway food services",4043.1
2021-06-01,2021,6,Jun,"Cafes, restaurants and takeaway food services",3696.9
2021-07-01,2021,7,Jul,"Cafes, restaurants and takeaway food services",3447.7
2021-08-01,2021,8,Aug,"Cafes, restaurants and takeaway food services",3219.9
2021-09-01,2021,9,Sep,"Cafes, restaurants and takeaway food services",3369.8
2021-10-01,2021,10,Oct,"Cafes, restaurants and takeaway food services",3916.1
2021-11-01,2021,11,Nov,"Cafes, restaurants and takeaway food services",4222.7
2021-12-01,2021,12,Dec,"Cafes, restaurants and takeaway food services",4580.5
2022-01-01,2022,1,Jan,"Cafes, restaurants and takeaway food services",3997.3
2022-02-01,2022,2,Feb,"Cafes, restaurants and takeaway food services",3995.3
2022-03-01,2022,3,Mar,"Cafes, restaurants and takeaway food services",4554.2
2022-04-01,2022,4,Apr,"Cafes, restaurants and takeaway food services",4610.4
2022-05-01,2022,5,May,"Cafes, restaurants and takeaway food services",4748.9
2022-06-01,2022,6,Jun,"Cafes, restaurants and takeaway food services",4672.5
2022-07-01,2022,7,Jul,"Cafes, restaurants and takeaway food services",5013.0
2022-08-01,2022,8,Aug,"Cafes, restaurants and takeaway food services",5079.0
2022-09-01,2022,9,Sep,"Cafes, restaurants and takeaway food services",5205.9
2022-10-01,2022,10,Oct,"Cafes, restaurants and takeaway food services",5268.4
2022-11-01,2022,11,Nov,"Cafes, restaurants and takeaway food services",5261.5
2022-12-01,2022,12,Dec,"Cafes, restaurants and takeaway food services",5747.8
2023-01-01,2023,1,Jan,"Cafes, restaurants and takeaway food services",5100.2
2023-02-01,2023,2,Feb,"Cafes, restaurants and takeaway food services",4680.6
2023-03-01,2023,3,Mar,"Cafes, restaurants and takeaway food services",5343.9
2023-04-01,2023,4,Apr,"Cafes, restaurants and takeaway food services",5157.9
2023-05-01,2023,5,May,"Cafes, restaurants and takeaway food services",5325.2
2023-06-01,2023,6,Jun,"Cafes, restaurants and takeaway food services",5152.1
2023-07-01,2023,7,Jul,"Cafes, restaurants and takeaway food services",5398.0
2023-08-01,2023,8,Aug,"Cafes, restaurants and takeaway food services",5494.3
2023-09-01,2023,9,Sep,"Cafes, restaurants and takeaway food services",5481.3
2023-10-01,2023,10,Oct,"Cafes, restaurants and takeaway food services",5551.1
2023-11-01,2023,11,Nov,"Cafes, restaurants and takeaway food services",5463.5
2023-12-01,2023,12,Dec,"Cafes, restaurants and takeaway food services",5837.4
2024-01-01,2024,1,Jan,"Cafes, restaurants and takeaway food services",5219.1
2024-02-01,2024,2,Feb,"Cafes, restaurants and takeaway food services",4981.1
2024-03-01,2024,3,Mar,"Cafes, restaurants and takeaway food services",5378.4
2024-04-01,2024,4,Apr,"Cafes, restaurants and takeaway food services",5325.3
2024-05-01,2024,5,May,"Cafes, restaurants and takeaway food services",5391.6
2024-06-01,2024,6,Jun,"Cafes, restaurants and takeaway food services",5115.3
2024-07-01,2024,7,Jul,"Cafes, restaurants and takeaway food services",5431.5
2024-08-01,2024,8,Aug,"Cafes, restaurants and takeaway food services",5554.8
2024-09-01,2024,9,Sep,"Cafes, restaurants and takeaway food services",5524.5
2024-10-01,2024,10,Oct,"Cafes, restaurants and takeaway food services",5666.1
2024-11-01,2024,11,Nov,"Cafes, restaurants and takeaway food services",5710.4
2024-12-01,2024,12,Dec,"Cafes, restaurants and takeaway food services",6113.6
2025-01-01,2025,1,Jan,"Cafes, restaurants and takeaway food services",5437.6
2025-02-01,2025,2,Feb,"Cafes, restaurants and takeaway food services",4966.0
2025-03-01,2025,3,Mar,"Cafes, restaurants and takeaway food services",5483.1
2025-04-01,2025,4,Apr,"Cafes, restaurants and takeaway food services",5490.6
2025-05-01,2025,5,May,"Cafes, restaurants and takeaway food services",5602.6
2025-06-01,2025,6,Jun,"Cafes, restaurants and takeaway food services",5292.4
1982-04-01,1982,4,Apr,"Clothing, footwear and personal accessory retailing",359.9
1982-05-01,1982,5,May,"Clothing, footwear and personal accessory retailing",386.6
1982-06-01,1982,6,Jun,"Clothing, footwear and personal accessory retailing",350.5
1982-07-01,1982,7,Jul,"Clothing, footwear and personal accessory retailing",359.3
1982-08-01,1982,8,Aug,"Clothing, footwear and personal accessory retailing",325.2
1982-09-01,1982,9,Sep,"Clothing, footwear and personal accessory retailing",346.3
1982-10-01,1982,10,Oct,"Clothing, footwear and personal accessory retailing",354.2
1982-11-01,1982,11,Nov,"Clothing, footwear and personal accessory retailing",403.9
1982-12-01,1982,12,Dec,"Clothing, footwear and personal accessory retailing",571.4
1983-01-01,1983,1,Jan,"Clothing, footwear and personal accessory retailing",326.5
1983-02-01,1983,2,Feb,"Clothing, footwear and personal accessory retailing",298.7
1983-03-01,1983,3,Mar,"Clothing, footwear and personal accessory retailing",377.2
1983-04-01,1983,4,Apr,"Clothing, footwear and personal accessory retailing",412.5
1983-05-01,1983,5,May,"Clothing, footwear and personal accessory retailing",418.5
1983-06-01,1983,6,Jun,"Clothing, footwear and personal accessory retailing",383.0
1983-07-01,1983,7,Jul,"Clothing, footwear and personal accessory retailing",384.0
1983-08-01,1983,8,Aug,"Clothing, footwear and personal accessory retailing",379.9
1983-09-01,1983,9,Sep,"Clothing, footwear and personal accessory retailing",402.0
1983-10-01,1983,10,Oct,"Clothing, footwear and personal accessory retailing",395.8
1983-11-01,1983,11,Nov,"Clothing, footwear and personal accessory retailing",431.7
1983-12-01,1983,12,Dec,"Clothing, footwear and personal accessory retailing",626.0
1984-01-01,1984,1,Jan,"Clothing, footwear and personal accessory retailing",357.6
1984-02-01,1984,2,Feb,"Clothing, footwear and personal accessory retailing",346.0
1984-03-01,1984,3,Mar,"Clothing, footwear and personal accessory retailing",419.0
1984-04-01,1984,4,Apr,"Clothing, footwear and personal accessory retailing",406.9
1984-05-01,1984,5,May,"Clothing, footwear and personal accessory retailing",480.9
1984-06-01,1984,6,Jun,"Clothing, footwear and personal accessory retailing",403.1
1984-07-01,1984,7,Jul,"Clothing, footwear and personal accessory retailing",411.9
1984-08-01,1984,8,Aug,"Clothing, footwear and personal accessory retailing",414.5
1984-09-01,1984,9,Sep,"Clothing, footwear and personal accessory retailing",392.1
1984-10-01,1984,10,Oct,"Clothing, footwear and personal accessory retailing",446.3
1984-11-01,1984,11,Nov,"Clothing, footwear and personal accessory retailing",484.8
1984-12-01,1984,12,Dec,"Clothing, footwear and personal accessory retailing",638.8
1985-01-01,1985,1,Jan,"Clothing, footwear and personal accessory retailing",401.6
1985-02-01,1985,2,Feb,"Clothing, footwear and personal accessory retailing",368.2
1985-03-01,1985,3,Mar,"Clothing, footwear and personal accessory retailing",418.3
1985-04-01,1985,4,Apr,"Clothing, footwear and personal accessory retailing",450.3
1985-05-01,1985,5,May,"Clothing, footwear and personal accessory retailing",540.1
1985-06-01,1985,6,Jun,"Clothing, footwear and personal accessory retailing",452.3
1985-07-01,1985,7,Jul,"Clothing, footwear and personal accessory retailing",476.4
1985-08-01,1985,8,Aug,"Clothing, footwear and personal accessory retailing",467.0
1985-09-01,1985,9,Sep,"Clothing, footwear and personal accessory retailing",452.6
1985-10-01,1985,10,Oct,"Clothing, footwear and personal accessory retailing",522.9
1985-11-01,1985,11,Nov,"Clothing, footwear and personal accessory retailing",557.3
1985-12-01,1985,12,Dec,"Clothing, footwear and personal accessory retailing",749.7
1986-01-01,1986,1,Jan,"Clothing, footwear and personal accessory retailing",447.0
1986-02-01,1986,2,Feb,"Clothing, footwear and personal accessory retailing",399.4
1986-03-01,1986,3,Mar,"Clothing, footwear and personal accessory retailing",419.6
1986-04-01,1986,4,Apr,"Clothing, footwear and personal accessory retailing",504.5
1986-05-01,1986,5,May,"Clothing, footwear and personal accessory retailing",588.2
1986-06-01,1986,6,Jun,"Clothing, footwear and personal accessory retailing",485.7
1986-07-01,1986,7,Jul,"Clothing, footwear and personal accessory retailing",507.2
1986-08-01,1986,8,Aug,"Clothing, footwear and personal accessory retailing",484.5
1986-09-01,1986,9,Sep,"Clothing, footwear and personal accessory retailing",496.9
1986-10-01,1986,10,Oct,"Clothing, footwear and personal accessory retailing",545.5
1986-11-01,1986,11,Nov,"Clothing, footwear and personal accessory retailing",545.8
1986-12-01,1986,12,Dec,"Clothing, footwear and personal accessory retailing",804.4
1987-01-01,1987,1,Jan,"Clothing, footwear and personal accessory retailing",461.1
1987-02-01,1987,2,Feb,"Clothing, footwear and personal accessory retailing",417.6
1987-03-01,1987,3,Mar,"Clothing, footwear and personal accessory retailing",479.3
1987-04-01,1987,4,Apr,"Clothing, footwear and personal accessory retailing",528.6
